





































































































































































































1650010962328,1040,addItem1/check-349,200,OK,PURCHASING 4-1,text,true,,715,467,3,18,https://api.demoblaze.com/check,1040,0,716
1650010963046,470,addItem1/check-349,200,OK,PURCHASING 4-2,text,true,,536,467,3,18,https://api.demoblaze.com/check,470,0,144
1650010963841,466,addItem1/check-349,200,OK,PURCHASING 4-3,text,true,,633,467,4,23,https://api.demoblaze.com/check,466,0,134
1650010964369,330,addItem1/view-350,200,OK,PURCHASING 4-1,text,true,,824,452,5,26,https://api.demoblaze.com/view,330,0,0
1650010964517,328,addItem1/view-350,200,OK,PURCHASING 4-2,text,true,,704,452,5,24,https://api.demoblaze.com/view,328,0,0
1650010964640,471,addItem1/check-349,200,OK,PURCHASING 4-4,text,true,,516,467,5,24,https://api.demoblaze.com/check,471,0,147
1650010965309,333,addItem1/view-350,200,OK,PURCHASING 4-3,text,true,,740,452,6,27,https://api.demoblaze.com/view,333,0,0
1650010965440,469,addItem1/check-349,200,OK,PURCHASING 4-5,text,true,,527,467,6,27,https://api.demoblaze.com/check,469,0,142
1650010965702,315,addItem1/check-374,200,OK,PURCHASING 4-1,text,true,,723,467,6,29,https://api.demoblaze.com/check,315,0,0
1650010965847,326,addItem1/check-374,200,OK,PURCHASING 4-2,text,true,,562,467,7,28,https://api.demoblaze.com/check,326,0,0
1650010966113,321,addItem1/view-350,200,OK,PURCHASING 4-4,text,true,,832,452,7,30,https://api.demoblaze.com/view,321,0,0
1650010966237,465,addItem1/check-349,200,OK,PURCHASING 4-6,text,true,,682,467,7,32,https://api.demoblaze.com/check,464,0,155
1650010966644,320,addItem1/check-374,200,OK,PURCHASING 4-3,text,true,,578,467,8,31,https://api.demoblaze.com/check,320,0,0
1650010966910,323,addItem1/view-350,200,OK,PURCHASING 4-5,text,true,,716,452,8,31,https://api.demoblaze.com/view,323,0,0
1650010967018,323,addItem2/view-375,200,OK,PURCHASING 4-1,text,true,,912,452,8,35,https://api.demoblaze.com/view,323,0,0
1650010967176,327,addItem2/view-375,200,OK,PURCHASING 4-2,text,true,,855,452,8,33,https://api.demoblaze.com/view,326,0,0
1650010967040,478,addItem1/check-349,200,OK,PURCHASING 4-7,text,true,,671,467,8,33,https://api.demoblaze.com/check,478,0,144
1650010967437,319,addItem1/check-374,200,OK,PURCHASING 4-4,text,true,,520,467,9,33,https://api.demoblaze.com/check,319,0,0
1650010967705,322,addItem1/view-350,200,OK,PURCHASING 4-6,text,true,,869,452,9,36,https://api.demoblaze.com/view,322,0,0
1650010967967,317,addItem2/view-375,200,OK,PURCHASING 4-3,text,true,,816,452,9,36,https://api.demoblaze.com/view,317,0,0
1650010967840,481,addItem1/check-349,200,OK,PURCHASING 4-8,text,true,,609,467,9,36,https://api.demoblaze.com/check,481,0,150
